,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),주차면수합,옥외자주식대수(대),옥외자주식면적(㎡),변환_행정동
6769,경기도 수원시 영통구 영통동 1037-13번지,41117,10500,0,1037,13,10841242784,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 100 (영통동),,,,,0,4.11E+11,10501,0,100,,,0,주건축물,315.1,185.46,58.86,1123.94,919.4,291.78,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,평슬라브,0,0,19.5,5,1,1,0,0,0,0,0,0,0,0,0,7,7,80.5,영통3동
6770,경기도 수원시 영통구 영통동 1038-1번지,41117,10500,0,1038,1,10841242785,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로 50 (영통동),,,,,0,4.11E+11,10501,0,50,,,0,주건축물,235.5,140.75,59.77,966.56,825.63,350.59,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제1종근린생활시설,제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,25.3,7,1,1,0,0,0,966.56,0,0,0,0,0,6,6,69,영통3동
6771,경기도 수원시 영통구 영통동 1038-2번지,41117,10500,0,1038,2,10841242786,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로 52 (영통동),,,,,0,4.11E+11,10501,0,52,,,0,주건축물,248.5,148.59,59.79,433.44,284.85,114.63,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,90,기타지붕,경사지붕,0,0,7.7,2,1,0,0,0,0,0,0,0,0,0,0,4,4,46,영통3동
6772,경기도 수원시 영통구 영통동 1038-3번지,41117,10500,0,1038,3,10841242787,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로 54 (영통동),이호빌딩,,,,0,4.11E+11,10501,0,54,,,0,주건축물,248.9,142.82,57.38,826.93,699.75,281.14,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평스라브,0,0,19,5,1,0,0,0,0,0,0,0,0,0,0,6,6,69,영통3동
6773,경기도 수원시 영통구 영통동 1038-4번지,41117,10500,0,1038,4,10841243283,2,집합,3,표제부,경기도 수원시 영통구 청명남로 56 (영통동),정빌딩,,,,0,4.11E+11,10501,0,56,,,0,주건축물,248.9,147.5,59.26,822.4,705.1,283.29,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"제1종,제2종 근린생활시설",10,(철근)콘크리트,콘크리트스라브,0,0,20.8,6,1,1,0,0,0,0,0,0,0,0,0,5,5,57.5,영통3동
6774,경기도 수원시 영통구 영통동 1038-5번지,41117,10500,0,1038,5,10841242788,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로 58 (영통동),,,,,0,4.11E+11,10501,0,58,,,0,주건축물,248.7,144.76,58.21,845.92,719.16,289.17,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,철근콘크리트경사스라브,0,0,22.5,5,1,1,0,0,0,0,0,0,0,0,0,6,6,69,영통3동
6775,경기도 수원시 영통구 영통동 1038-6번지,41117,10500,0,1038,6,10841242789,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로60번길 2 (영통동),,,,,0,4.11E+11,10501,0,2,,,0,주건축물,242.8,145.49,59.92,823.57,710.41,292.6,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,평슬라브,0,0,22,6,1,1,0,0,0,0,0,0,0,0,0,5,5,57.5,영통3동
6776,경기도 수원시 영통구 영통동 1038-8번지,41117,10500,0,1038,8,10841242790,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로60번길 1 (영통동),,,,,0,4.11E+11,10501,0,1,,,0,주건축물,239.4,143.6,59.98,674.1,574.4,239.93,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,콘크리트스라브,0,0,19.7,4,1,0,0,0,0,0,0,0,0,0,0,4,4,46,영통3동
6777,경기도 수원시 영통구 영통동 1038-9번지,41117,10500,0,1038,9,10841242791,1,일반,2,일반건축물,경기도 수원시 영통구 청명로 89 (영통동),,,,,0,4.11E+11,10501,0,89,0,,0,주건축물,240,136,56.67,698.36,544,226.67,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,경사슬라브,0,0,15.5,4,1,0,0,0,0,0,0,0,0,0,0,5,5,57.5,영통3동
6778,경기도 수원시 영통구 영통동 1038-10번지,41117,10500,0,1038,10,10841242792,1,일반,2,일반건축물,경기도 수원시 영통구 청명로 87 (영통동),운현빌딩,,,,0,4.11E+11,10501,0,87,,,0,주건축물,240.4,143.65,59.75,961.29,961.29,399.87,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"제1종근린생활시설, 제2종근린생활시설",10,(철근)콘크리트,평슬라브,0,0,25.27,7,0,1,0,0,0,0,0,0,0,0,0,6,6,69,영통3동
6779,경기도 수원시 영통구 영통동 1038-11번지,41117,10500,0,1038,11,10841242793,1,일반,2,일반건축물,경기도 수원시 영통구 청명로 85 (영통동),,,,,0,4.11E+11,10501,0,85,,,0,주건축물,242,139.29,57.56,762.94,762.94,315.26,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"제1종근린생활시설, 제2종근린생활시설",10,(철근)콘크리트,슬라브,0,0,22.5,6,0,1,0,0,0,0,0,0,0,0,0,5,5,57.5,영통3동
6780,경기도 수원시 영통구 영통동 1038-13번지,41117,10500,0,1038,13,10841242794,1,일반,2,일반건축물,경기도 수원시 영통구 청명로 83-1 (영통동),,,,,0,4.11E+11,10501,0,83,1,,0,주건축물,260,155.5,59.81,773.9,773.9,297.65,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"제1종근린생활시설, 제2종근린생활시설",10,(철근)콘크리트,슬라브,0,0,23.4,6,0,1,0,0,0,0,0,0,0,0,0,5,5,57.5,영통3동
6781,경기도 수원시 영통구 영통동 1038-14번지,41117,10500,0,1038,14,10841242795,1,일반,2,일반건축물,경기도 수원시 영통구 청명로 83 (영통동),,,,,0,4.11E+11,10501,0,83,,,0,주건축물,233.9,139.98,59.84,682.56,682.56,291.81,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,슬라브,0,0,20.6,6,0,1,0,0,0,0,0,0,0,0,0,5,5,57.5,영통3동
6783,경기도 수원시 영통구 영통동 1038-16번지,41117,10500,0,1038,16,10841242797,1,일반,2,일반건축물,경기도 수원시 영통구 청명로 79 (영통동),금상빌딩,,,,0,4.11E+11,10501,0,79,,,0,주건축물,233.9,139.29,59.55,815.14,674.44,288.35,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"제2종근린생활시설, 제1종근린생활시설",10,(철근)콘크리트,콘크리트스라브,0,0,24.05,5,1,1,0,0,0,0,0,0,0,0,0,5,5,0,영통3동
6784,경기도 수원시 영통구 영통동 1038-17번지,41117,10500,0,1038,17,10841242798,1,일반,2,일반건축물,경기도 수원시 영통구 청명로 77 (영통동),,,,,0,4.11E+11,10501,0,77,0,,0,주건축물,241.3,144.66,59.95,824.8,709.66,294.09,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,슬라브,0,0,19.5,5,1,1,0,0,0,0,0,0,0,0,0,5,5,57.5,영통3동
6785,경기도 수원시 영통구 영통동 1039-1번지,41117,10500,0,1039,1,10841242799,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로60번길 8 (영통동),,,,,0,4.11E+11,10501,0,8,0,,0,주건축물,215.9,128.81,59.66,388.53,388.53,179.96,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택[7가구], 근린생활시설",10,(철근)콘크리트,콘크리트스라브,0,7,11.6,4,0,0,0,0,0,0,0,0,0,0,0,3,3,34.5,영통3동
6786,경기도 수원시 영통구 영통동 1039-2번지,41117,10500,0,1039,2,10841242800,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 5-14 (영통동),,,,,0,4.11E+11,10501,0,5,14,,0,주건축물,217.9,117.73,54.03,415.01,304.39,139.69,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[19가구],10,(철근)콘크리트,평슬라브,0,19,10.2,3,1,0,0,0,0,0,0,0,0,0,0,3,3,35,영통3동
6787,경기도 수원시 영통구 영통동 1039-3번지,41117,10500,0,1039,3,10841242801,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 5-12 (영통동),,,,,0,4.11E+11,10501,0,5,12,,0,주건축물,217.9,123.3,56.59,358.29,358.29,164.43,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"다가구주택[5가구], 근린생활시설",10,(철근)콘크리트,박공스라브,0,5,10.3,3,0,0,0,0,0,0,0,0,0,0,0,2,2,23,영통3동
6788,경기도 수원시 영통구 영통동 1039-4번지,41117,10500,0,1039,4,10841242802,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 5-10 (영통동),,,,,0,4.11E+11,10501,0,5,10,,0,주건축물,217.6,129.24,59.39,380.42,380.42,174.83,29,기타콘크리트구조,기타콘크크리트조,1000,단독주택,"다가구주택[6가구], 제2종근린생활시설",10,(철근)콘크리트,콘크리트경사슬래브,0,6,11.6,4,0,0,0,0,0,0,0,0,0,0,0,2,2,23,영통3동
6789,경기도 수원시 영통구 영통동 1039-5번지,41117,10500,0,1039,5,10841242803,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 5-8 (영통동),,,,,0,4.11E+11,10501,0,5,8,,0,주건축물,217.9,126.48,58.04,380.28,380.28,174.52,29,기타콘크리트구조,기타콘크리트구조,1000,단독주택,"다가구주택[6가구], 제2종근린생활시설",10,(철근)콘크리트,콘크리트경사슬래브,0,6,11.6,4,0,0,0,0,0,0,0,0,0,0,0,2,2,23,영통3동
6790,경기도 수원시 영통구 영통동 1039-6번지,41117,10500,0,1039,6,10841242804,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 5-4 (영통동),,,,,0,4.11E+11,10501,0,5,4,,0,주건축물,217.9,123.21,56.54,358.11,358.11,164.35,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"다가구주택[5가구], 근린생활시설",10,(철근)콘크리트,박공스라브,0,5,10.6,3,0,0,0,0,0,0,0,0,0,0,0,2,2,23,영통3동
6791,경기도 수원시 영통구 영통동 1039-7번지,41117,10500,0,1039,7,10841242805,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 5-2 (영통동),,,,,0,4.11E+11,10501,0,5,2,,0,주건축물,216.4,105.8,48.89,468.2,386.9,178.79,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택[12가구], 제2종근린생활시설",10,(철근)콘크리트,평슬라브,0,12,15.25,4,1,0,0,0,0,0,0,0,0,0,0,3,3,35,영통3동
6792,경기도 수원시 영통구 영통동 1039-8번지,41117,10500,0,1039,8,10841242806,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-1 (영통동),,,,,0,4.11E+11,10501,0,13,1,,0,주건축물,205,122.81,59.91,365.63,365.63,178.36,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택,제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,6,11.8,3,0,0,0,0,0,365.63,0,0,0,0,0,2,2,23,영통3동
6793,경기도 수원시 영통구 영통동 1039-9번지,41117,10500,0,1039,9,10841242807,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-3 (영통동),,,,,0,4.11E+11,10501,0,13,3,,0,주건축물,206.3,121.89,59.08,370.44,370.44,179.56,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택(6가구), 근린생활시설",10,(철근)콘크리트,슬라브,0,6,12.6,4,0,0,0,0,0,0,0,0,0,0,0,2,2,23,영통3동
6794,경기도 수원시 영통구 영통동 1039-10번지,41117,10500,0,1039,10,10841242808,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-7 (영통동),,,,,0,4.11E+11,10501,0,13,7,,0,주건축물,206.2,121.96,59.15,446.84,341.5,165.62,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,다가구주택(16가구),10,(철근)콘크리트,경사슬라브,0,16,10.8,3,1,0,0,0,0,0,0,0,0,0,0,4,4,46,영통3동
6795,경기도 수원시 영통구 영통동 1039-11번지,41117,10500,0,1039,11,10841242809,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-9 (영통동),,,,,0,4.11E+11,10501,0,13,9,,0,주건축물,205.9,111.39,54.1,417.36,313.02,152.03,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,다가구주택[13가구],10,(철근)콘크리트,슬라브,0,13,10.55,3,1,0,0,0,0,0,0,0,0,0,0,3,3,34.5,영통3동
6796,경기도 수원시 영통구 영통동 1039-12번지,41117,10500,0,1039,12,10841242810,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-11 (영통동),영통원룸아트,.,,,0,4.11E+11,10501,0,13,11,,0,주건축물,206.1,104.01,50.47,410.78,307.63,149.26,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[19가구],10,(철근)콘크리트,경사슬라브,0,19,11.9,3,1,0,0,0,0,410.78,0,0,0,0,0,3,3,35,영통3동
6797,경기도 수원시 영통구 영통동 1039-13번지,41117,10500,0,1039,13,10841242811,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-13 (영통동),,,,,0,4.11E+11,10501,0,13,13,,0,주건축물,206.6,119.94,58.05,371.6,371.6,179.86,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택[6가구], 근린생활시설",10,(철근)콘크리트,평슬라브,0,6,11.98,4,0,0,0,0,0,0,0,0,0,0,0,2,2,23,영통3동
6798,경기도 수원시 영통구 영통동 1039-14번지,41117,10500,0,1039,14,10841242812,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로60번길 12 (영통동),,,,,0,4.11E+11,10501,0,12,,,0,주건축물,204,122.07,59.84,488.28,366.21,179.51,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"다가구주택[6가구], 제2종 근린생활시설",10,(철근)콘크리트,모임스라브,0,6,12.3,3,1,0,0,0,0,0,0,0,0,0,0,4,4,46,영통3동
6799,경기도 수원시 영통구 영통동 1040-1번지,41117,10500,0,1040,1,10841242813,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-16 (영통동),,,,,0,4.11E+11,10501,0,13,16,,0,주건축물,197,117.76,59.78,344.88,344.88,175.07,11,벽돌구조,"철근콘크리트조, 연와조",1000,단독주택,"다가구주택[5가구], 근린생활시설",10,(철근)콘크리트,평슬라브,0,5,7.95,3,0,0,0,0,0,0,0,0,0,0,0,2,2,23,영통3동
6800,경기도 수원시 영통구 영통동 1040-2번지,41117,10500,0,1040,2,10841242814,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-14 (영통동),,,,,0,4.11E+11,10501,0,13,14,,0,주건축물,200.6,109.97,54.82,415.2,305.23,152.16,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[15가구],10,(철근)콘크리트,콘크리트경사슬라브,0,15,10.4,3,1,0,0,0,0,0,0,0,0,0,0,3,3,35,영통3동
6801,경기도 수원시 영통구 영통동 1040-3번지,41117,10500,0,1040,3,10841242815,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-12 (영통동),,,,,0,4.11E+11,10501,0,13,12,,0,주건축물,200.7,113.7,56.65,417.08,316.19,157.54,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[15가구],10,(철근)콘크리트,평슬라브,0,15,10.2,3,1,0,0,0,0,0,0,0,0,0,0,3,3,35,영통3동
6802,경기도 수원시 영통구 영통동 1040-4번지,41117,10500,0,1040,4,10841242816,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-10 (영통동),,,,,0,4.11E+11,10501,0,13,10,,0,주건축물,200.9,119.94,59.7,360.52,360.52,179.45,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택[6가구], 제1종근린생활시설",10,(철근)콘크리트,콘크리트스라브,0,6,11.6,4,0,0,0,0,0,0,0,0,0,0,0,2,2,23,영통3동
6803,경기도 수원시 영통구 영통동 1040-5번지,41117,10500,0,1040,5,10841242817,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-8 (영통동),,,,,0,4.11E+11,10501,0,13,8,,0,주건축물,200.8,113.6,56.57,411.96,304.36,151.57,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[15가구],10,(철근)콘크리트,평슬라브,0,15,9.3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,34.5,영통3동
6804,경기도 수원시 영통구 영통동 1040-6번지,41117,10500,0,1040,6,10841242818,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-4 (영통동),,,,,0,4.11E+11,10501,0,13,4,,0,주건축물,200.4,119.94,59.85,360.52,360.52,179.9,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택[6가구], 제2종근린생활시설",10,(철근)콘크리트,철근콘크리트슬라브,0,6,12.3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,23,영통3동
6805,경기도 수원시 영통구 영통동 1040-7번지,41117,10500,0,1040,7,10841242819,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 13-2 (영통동),,,,,0,4.11E+11,10501,0,13,2,,0,주건축물,196.8,117.28,59.59,351.84,351.84,178.78,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"다가구주택[5가구], 제1종근린생활시설",10,(철근)콘크리트,평슬라브,0,5,9.7,3,0,0,0,0,0,0,0,0,0,0,0,2,2,23,영통3동
6806,경기도 수원시 영통구 영통동 1040-8번지,41117,10500,0,1040,8,10841242820,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 21-1 (영통동),,,,,0,4.11E+11,10501,0,21,1,,0,주건축물,197,112.86,57.29,329.25,329.25,167.13,22,프리케스트콘크리트구조,RC및조적조,1000,단독주택,"다가구주택[3가구], 근린생활시설",10,(철근)콘크리트,경사슬라브,0,3,10.34,3,0,0,0,0,0,0,0,0,0,0,0,2,2,23,영통3동
6807,경기도 수원시 영통구 영통동 1040-9번지,41117,10500,0,1040,9,10841242821,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 21-5 (영통동),,,,,0,4.11E+11,10501,0,21,5,,0,주건축물,200.6,120.06,59.85,350.1,350.1,174.53,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(9가구),10,(철근)콘크리트,스라브,0,9,12.1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,34.5,영통3동
6808,경기도 수원시 영통구 영통동 1040-10번지,41117,10500,0,1040,10,10841242822,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 21-7 (영통동),,,,,0,4.11E+11,10501,0,21,7,,0,주건축물,200.8,115.09,57.32,416.92,317.85,158.29,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,다가구주택[12가구],90,기타지붕,경사지붕,0,12,12,3,1,0,0,0,0,0,0,0,0,0,0,3,3,34.5,영통3동
6809,경기도 수원시 영통구 영통동 1040-11번지,41117,10500,0,1040,11,10841242823,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 21-9 (영통동),,,,,0,4.11E+11,10501,0,21,9,,0,주건축물,200.9,117.68,58.58,415.5,317.93,158.25,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[다가구],10,(철근)콘크리트,"경사지붕, 평슬라브",0,13,12.9,3,1,0,0,0,0,0,0,0,0,0,0,3,3,34.5,영통3동
6810,경기도 수원시 영통구 영통동 1040-12번지,41117,10500,0,1040,12,10841242824,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 21-11 (영통동),,,,,0,4.11E+11,10501,0,21,11,,0,주건축물,200.7,114.14,56.87,416.48,317.83,158.36,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,다가구주택[16가구],10,(철근)콘크리트,경사슬라브,0,16,11.2,3,1,0,0,0,0,0,0,0,0,0,0,3,3,34.5,영통3동
6811,경기도 수원시 영통구 영통동 1040-13번지,41117,10500,0,1040,13,10841242825,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로50번길 21-13 (영통동),,,,,0,4.11E+11,10501,0,21,13,,0,주건축물,200.8,111.07,55.31,416.92,314.23,156.49,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[16가구],10,(철근)콘크리트,콘크리트슬라브,0,16,10.9,3,1,0,0,0,0,0,0,0,0,0,0,3,3,35.5,영통3동
