대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),주차면수합,옥외자주식대수(대),옥외자주식면적(㎡),변환_행정동
경기도 수원시 영통구 원천동 78-7번지,41117,10200,0,78,7,10841240534,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 38 (원천동),,,,,0,4.11E+11,10201,0,38,,5동,1,부속건축물,0,44.8,0,44.8,44.8,0,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설(변전실),10,(철근)콘크리트,평슬라브,0,0,0,1,0,0,0,0,0,44.8,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-7번지,41117,10200,0,78,7,1.00E+21,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 38 (원천동),,,,,0,4.11E+11,10201,0,38,,8동,0,주건축물,0,904.48,0,904.48,904.48,0,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,교육연구시설(체육관),90,기타지붕,금속판넬,0,0,9.4,1,0,0,0,0,0,904.48,0,0,0,0,0,33,33,0,원천동
경기도 수원시 영통구 원천동 78-7번지,41117,10200,0,78,7,10841240533,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 38 (원천동),,,,,0,4.11E+11,10201,0,38,,1동,0,주건축물,0,967.86,0,3695.94,3695.94,0,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,교육연구시설(교사),10,(철근)콘크리트,평슬라브,0,0,0,4,0,1,0,0,0,3695.94,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-7번지,41117,10200,0,78,7,10841240535,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 38 (원천동),,,,,0,4.11E+11,10201,0,38,,7동,1,부속건축물,0,74.5,0,107.52,74.5,0,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설(양궁장),10,(철근)콘크리트,평슬라브,0,0,0,1,0,0,0,0,0,107.52,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-7번지,41117,10200,0,78,7,10841240538,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 38 (원천동),,,,,0,4.11E+11,10201,0,38,,4동,0,주건축물,0,101.25,0,101.25,101.25,0,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,교육연구시설(교사),10,(철근)콘크리트,평슬라브,0,0,0,1,0,1,0,0,0,101.25,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-7번지,41117,10200,0,78,7,10841240537,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 38 (원천동),,,,,0,4.11E+11,10201,0,38,,2동,0,주건축물,0,1185.11,0,5049.9,5049.9,0,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,교육연구시설(교사),10,(철근)콘크리트,평슬라브,0,0,0,4,0,1,0,0,0,5049.9,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-7번지,41117,10200,0,78,7,10841240536,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 38 (원천동),,,,,0,4.11E+11,10201,0,38,,3동,1,부속건축물,0,54,0,54,54,0,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설(창고),10,(철근)콘크리트,평슬라브,0,0,0,1,0,0,0,0,0,54,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-8번지,41117,10200,0,78,8,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 16 (원천동),수원정보산업고등학교,,,,1,4.11E+11,10201,0,16,,본관,0,주건축물,0,2646.18,0,12558.42,12524.67,0,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설(고등학교),10,(철근)콘크리트,슬라브,0,0,18.05,5,1,2,0,0,0,12558.42,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-8번지,41117,10200,0,78,8,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 16 (원천동),수원정보산업고등학교,,,,1,4.11E+11,10201,0,16,,별관,0,주건축물,0,648.49,0,3082.23,3082.23,0,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설(고등학교),10,(철근)콘크리트,슬라브,0,0,18.3,5,0,1,0,0,0,3082.23,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-8번지,41117,10200,0,78,8,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 16 (원천동),수원정보산업고등학교,,,,1,4.11E+11,10201,0,16,,전기실,1,부속건축물,0,80.98,0,80.98,80.98,0,19,기타조적구조,조적조,10000,교육연구시설,전기실,10,(철근)콘크리트,슬라브,0,0,0,1,0,0,0,0,0,80.98,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-8번지,41117,10200,0,78,8,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 16 (원천동),수원정보산업고등학교,,,,1,4.11E+11,10201,0,16,,창고,1,부속건축물,0,66,0,66,66,0,99,기타구조,샌드위치판넬,10000,교육연구시설,창고,90,기타지붕,샌드위치판넬,0,0,0,1,0,0,0,0,0,66,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-18번지,41117,10200,0,78,18,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 539-17 (원천동),원천동 근린생활시설,,,,0,4.11E+11,10202,0,539,17,주건축물제1동,0,주건축물,885,232.24,26.24,732.92,732.92,82.82,31,일반철골구조,일반철골구조,4000,제2종근린생활시설,"제1종근린생활시설,자동차관련시설",90,기타지붕,기타지붕,0,0,16.3,4,0,0,0,0,0,732.92,0,0,0,0,0,16,16,191.65,원천동
경기도 수원시 영통구 원천동 78-20번지,41117,10200,0,78,20,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-20 (원천동),,,,,0,4.11E+11,10201,0,16,20,,0,주건축물,239,142.56,59.65,142.56,142.56,59.65,32,경량철골구조,경량철골구조,4000,제2종근린생활시설,제2종근린생활시설(사무소),90,기타지붕,기타지붕(샌드위치 판넬),0,0,5,1,0,0,0,0,0,142.56,0,0,0,0,0,1,1,11.5,원천동
경기도 수원시 영통구 원천동 78-26번지,41117,10200,0,78,26,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 24 (원천동),,,,,0,4.11E+11,10201,0,24,,,0,주건축물,185,110.83,59.91,369.39,369.39,199.67,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"제1종근린생활시설, 단독주택(다가구주택:5가구)",10,(철근)콘크리트,(철근)콘크리트,0,5,12.15,4,0,0,0,0,0,369.39,0,0,0,0,0,6,6,69,원천동
경기도 수원시 영통구 원천동 78-27번지,41117,10200,0,78,27,10841240543,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 22-5 (원천동),,,,,0,4.11E+11,10201,0,22,5,,0,주건축물,160,88.09,55.06,203.08,158.44,99.03,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,3,6.6,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-28번지,41117,10200,0,78,28,10841240544,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 22-7 (원천동),,,,,0,4.11E+11,10201,0,22,7,,0,주건축물,0,90.34,0,205.33,160.69,0,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,5,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-29번지,41117,10200,0,78,29,10841240545,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 22-9 (원천동),,,,,0,4.11E+11,10201,0,22,9,,0,주건축물,0,88.09,0,203.08,158.44,0,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-33번지,41117,10200,0,78,33,10841241223,2,집합,3,표제부,경기도 수원시 영통구 동수원로537번길 22-18 (원천동),원천다세대,,,,0,4.11E+11,10201,0,22,18,,0,주건축물,157,93.32,59.44,347.12,347.12,221.1,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,평슬라브,10,0,14.5,4,0,0,0,0,0,0,0,0,0,0,0,3,3,34.5,원천동
경기도 수원시 영통구 원천동 78-34번지,41117,10200,0,78,34,10841240546,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 22-14 (원천동),,,,,0,4.11E+11,10201,0,22,14,,0,주건축물,160,81.28,50.8,176.14,155.44,97.15,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-35번지,41117,10200,0,78,35,10841240547,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 22-10 (원천동),,,,,0,4.11E+11,10201,0,22,10,,0,주건축물,160,83.43,52.14,174.88,155.44,97.15,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-36번지,41117,10200,0,78,36,10841240548,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 22-8 (원천동),,,,,0,4.11E+11,10201,0,22,8,,0,주건축물,160,81.28,50.8,176.14,155.44,97.15,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,4,6.1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-37번지,41117,10200,0,78,37,10841240549,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 22-6 (원천동),,,,,0,4.11E+11,10201,0,22,6,,0,주건축물,0,88.09,0,203.08,158.44,0,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-38번지,41117,10200,0,78,38,10841240550,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 22-4 (원천동),,,,,0,4.11E+11,10201,0,22,4,,0,주건축물,194,112.1,57.78,442.88,442.88,228.29,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택[10가구], 제2종근린생활시설",10,(철근)콘크리트,평슬라브,0,10,12.2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,34.5,원천동
경기도 수원시 영통구 원천동 78-39번지,41117,10200,0,78,39,10841240551,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-1 (원천동),,,,,0,4.11E+11,10201,0,16,1,,0,주건축물,217,122.67,56.53,490.68,368.01,169.59,21,철근콘크리트구조,"철근콘크리트조, 조적조",3000,제1종근린생활시설,"단독주택[1가구], 제1종근린생활시설, 제2종근린생활시설",10,(철근)콘크리트,슬라브,0,1,10.2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-40번지,41117,10200,0,78,40,10841240552,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-5 (원천동),,,,,0,4.11E+11,10201,0,16,5,,0,주건축물,178,85.44,48,203.22,165.78,93.13,11,벽돌구조,연와조,3000,제1종근린생활시설,주택및소매점,10,(철근)콘크리트,슬라브,0,1,7.1,2,1,0,0,1,1.2,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-41번지,41117,10200,0,78,41,10841240553,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-7 (원천동),,,,,0,4.11E+11,10201,0,16,7,,0,주건축물,179,104.33,58.28,384.37,286.16,159.87,11,벽돌구조,연와조,1000,단독주택,다가구주택(9가구),10,(철근)콘크리트,슬라브,0,9,9.8,3,1,0,0,0,0,0,0,0,0,0,0,3,3,34.5,원천동
경기도 수원시 영통구 원천동 78-42번지,41117,10200,0,78,42,10841240554,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-9 (원천동),,,,,0,4.11E+11,10201,0,16,9,,0,주건축물,179,106.25,59.36,106.25,106.25,59.36,32,경량철골구조,경량철골조,4000,제2종근린생활시설,근린생활시설,90,기타지붕,경량철골조(샌드위치판넬),0,0,4.5,1,0,0,0,1,2.4,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-43번지,41117,10200,0,78,43,10841240555,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-11 (원천동),,,,,0,4.11E+11,10201,0,16,11,,0,주건축물,0,82.6,0,197.35,164.2,0,19,기타조적구조,조적조.적벽돌,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,5,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-44번지,41117,10200,0,78,44,10841240556,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-15 (원천동),,,,,0,4.11E+11,10201,0,16,15,,0,주건축물,178.6,87.48,48.98,185.87,169.28,94.78,11,벽돌구조,연와조,1000,단독주택,주택 및 근.생,10,(철근)콘크리트,슬라브,0,2,7.1,2,1,0,0,1,1.88,185.86,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-46번지,41117,10200,0,78,46,10841240557,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 22-19 (원천동),,,,,1,4.11E+11,10201,0,22,19,,0,주건축물,216,119.02,55.1,437.1,324.8,150.37,19,기타조적구조,조적조,1000,단독주택,다가구주택(10가구),10,(철근)콘크리트,슬라브,0,10,11.1,3,1,0,0,0,0,0,0,0,0,0,0,3,3,34.5,원천동
경기도 수원시 영통구 원천동 78-47번지,41117,10200,0,78,47,10841240558,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-19 (원천동),,,,,0,4.11E+11,10201,0,16,19,,0,주건축물,138,58.99,42.75,166.16,108.17,78.38,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,2,7.2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-48번지,41117,10200,0,78,48,10841240559,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-17 (원천동),,,,,0,4.11E+11,10201,0,16,17,,0,주건축물,176,105.3,59.83,408.6,299.7,170.28,21,철근콘크리트구조,철근콘크리트조 및 연와조,3000,제1종근린생활시설,"근린생활시설, 주택",10,(철근)콘크리트,슬라브,0,1,10.7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-51번지,41117,10200,0,78,51,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-16 (원천동),,,,,0,4.11E+11,10201,0,16,16,,0,주건축물,181,106.85,59.03,352.59,352.59,194.8,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,12.45,4,0,0,0,0,0,352.59,0,0,0,0,0,3,3,0,원천동
경기도 수원시 영통구 원천동 78-52번지,41117,10200,0,78,52,10841240561,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-14 (원천동),,,,,0,4.11E+11,10201,0,16,14,,0,주건축물,166,92.4,55.66,199.38,176.7,106.45,11,벽돌구조,연와조,1000,단독주택,"주택, 제1,2종근린생활시설",10,(철근)콘크리트,슬라브,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-53번지,41117,10200,0,78,53,1.08E+13,2,집합,3,표제부,경기도 수원시 영통구 동수원로537번길 16-12 (원천동),,,,,0,4.11E+11,10201,0,16,12,,0,주건축물,161,91.18,56.63,289.47,289.47,179.8,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,다세대주택(도시형생활주택),10,(철근)콘크리트,(철근)콘크리트,7,0,14.1,4,0,0,0,0,0,289.47,0,0,0,0,0,4,4,46,원천동
경기도 수원시 영통구 원천동 78-54번지,41117,10200,0,78,54,10841240563,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-8 (원천동),,,,,0,4.11E+11,10201,0,16,8,,0,주건축물,0,95.03,0,205.67,184.61,0,21,철근콘크리트구조,라멘조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,1,0,2,1,0,0,1,1.43,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-55번지,41117,10200,0,78,55,10841240564,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-6 (원천동),,,,,1,4.11E+11,10201,0,16,6,,0,주건축물,271,150.9,55.68,527.44,527.44,194.63,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택,제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,12,13.7,4,0,0,0,0,0,527.44,0,0,0,0,0,5,5,57.5,원천동
경기도 수원시 영통구 원천동 78-58번지,41117,10200,0,78,58,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 27 (원천동),재일하우스,,,,1,4.11E+11,10201,0,27,0,,0,주건축물,226,117.68,52.07,246.61,246.61,109.12,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택6가구),10,(철근)콘크리트,(철근)콘크리트(평슬라브),0,6,9.25,3,0,0,0,0,0,246.61,0,0,0,0,0,6,6,69,원천동
경기도 수원시 영통구 원천동 78-59번지,41117,10200,0,78,59,1.08E+13,2,집합,3,표제부,경기도 수원시 영통구 동수원로537번길 19 (원천동),영원 하이빌,,,,0,4.11E+11,10201,0,19,,,0,주건축물,213,138.08,64.826291,577.7,577.7,271.22065,21,철근콘크리트구조,철근콘크리트,2000,공동주택,도시형생활주택,10,(철근)콘크리트,평지붕,19,0,14.55,5,0,1,0,0,0,577.7,0,0,0,0,0,4,4,46,원천동
경기도 수원시 영통구 원천동 78-63번지,41117,10200,0,78,63,10841240566,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 25 (원천동),,,,,0,4.11E+11,10201,0,25,0,,0,주건축물,0,88.32,0,254.98,171.66,0,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-64번지,41117,10200,0,78,64,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 23 (원천동),정주 하이빌,,,,0,4.11E+11,10201,0,23,,,0,주건축물,200,127.05,63.53,515.89,515.89,257.95,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,도시형생활주택,10,(철근)콘크리트,(철근)콘크리트,20,0,14.65,5,0,0,0,0,0,515.89,0,0,0,0,0,4,4,46,원천동
경기도 수원시 영통구 원천동 78-65번지,41117,10200,0,78,65,10841240568,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 15-14 (원천동),,,,,1,4.11E+11,10201,0,15,14,,0,주건축물,0,97.38,0,291,193.62,0,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-66번지,41117,10200,0,78,66,10841240569,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 15-4 (원천동),,,,,0,4.11E+11,10201,0,15,4,,0,주건축물,453,271.76,59.99,1363.73,1048.04,231.36,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"근린생활시설, 주택",10,(철근)콘크리트,슬라브,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,원천동
경기도 수원시 영통구 원천동 78-83번지,41117,10200,0,78,83,10841240570,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로551번길 17 (원천동),,,,,0,4.11E+11,10201,0,17,0,,0,주건축물,246,147.18,59.83,401.62,401.62,163.26,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택[6가구], 제2종근린생활시설",10,(철근)콘크리트,철근콘크리트슬라브,0,6,11.4,3,0,0,0,0,0,0,0,0,0,0,0,3,3,34.5,원천동
경기도 수원시 영통구 원천동 78-84번지,41117,10200,0,78,84,10841240571,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로537번길 16-22 (원천동),,,,,0,4.11E+11,10201,0,16,22,,0,주건축물,330,196.06,59.41,671.19,671.19,203.39,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[17가구],10,(철근)콘크리트,슬라브,0,17,13.4,4,0,0,0,0,0,0,0,0,0,0,1,5,4,46,원천동
