,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동,주차면수합
9580,경기도 수원시 팔달구 지동 187-31번지,41115,13900,0,187,31,10841185889,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로104번길 25-6 (지동),,,,,0,4.11E+11,13901,0,25,6,,0,주건축물,206,119.78,58.15,336.34,336.34,163.27,21,철근콘크리트구조,RC및조적조,1000,단독주택,다가구주택(7가구),10,(철근)콘크리트,슬라브,0,7,9.3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19941104,19941107,19950601,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9581,경기도 수원시 팔달구 지동 187-32번지,41115,13900,0,187,32,10841173457,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로104번길 25-4 (지동),,,,,0,4.11E+11,13901,0,25,4,,0,주건축물,163,96.84,59.41,268.91,268.91,164.98,19,기타조적구조,조적조,1000,단독주택,다가구주택(6가구),10,(철근)콘크리트,슬라브,0,6,8.3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19950127,19950221,19950615,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9582,경기도 수원시 팔달구 지동 187-33번지,41115,13900,0,187,33,10841172255,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로104번길 25-2 (지동),,,,,0,4.11E+11,13901,0,25,2,,0,주건축물,165,98.7,59.82,266.31,175.14,106.15,11,벽돌구조,연와조,1000,단독주택,주택(5가구),10,(철근)콘크리트,평스라브,0,5,7.8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19930512,19930527,19930924,,,,,,0,,0,0,,0,,0,20220909,0,,지동,1
9587,경기도 수원시 팔달구 지동 187-46번지,41115,13900,0,187,46,10841179397,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로108번길 20 (지동),,,,,0,4.11E+11,13901,0,20,0,,0,주건축물,167,90.85,54.4,328.33,245.62,147.08,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[10가구],10,(철근)콘크리트,평슬라브,0,10,10.35,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,20020625,20020710,20021205,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9588,경기도 수원시 팔달구 지동 187-47번지,41115,13900,0,187,47,10841173583,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로108번길 16-5 (지동),,,,,0,4.11E+11,13901,0,16,5,,0,주건축물,274,162.6,59.34,445.94,445.94,162.75,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[18가구],10,(철근)콘크리트,평슬라브,0,18,9.7,3,0,0,0,0,0,0,0,0,0,0,0,0,4,46,20010503,20010725,20020128,,,,,,0,,0,0,,0,,0,20220909,0,,지동,4
9591,경기도 수원시 팔달구 지동 187-53번지,41115,13900,0,187,53,10841187371,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로108번길 25-2 (지동),영락교회,,,,2,4.11E+11,13901,0,25,2,,0,주건축물,2214,988.45,44.65,3399.99,2719.09,122.81,21,철근콘크리트구조,"철근콘크리트조, 일반철골조",6000,종교시설,"종교시설, 제1종근린생활시설",30,슬레이트,"스레이트, 평슬라브",0,0,22.4,4,1,2,0,0,0,3399.99,0,0,0,0,0,0,4,96,19810611,,19831012,,,,,,0,,0,0,,0,,0,20220909,0,,지동,4
9595,경기도 수원시 팔달구 지동 187-61번지,41115,13900,0,187,61,10841182640,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로108번길 15 (지동),,,,,1,4.11E+11,13901,0,15,0,,0,주건축물,136,77.22,56.78,197.69,129.98,95.57,11,벽돌구조,연와조,1000,단독주택,다가구주택(5가구),10,(철근)콘크리트,슬라브,0,5,7.4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19960826,19960921,19970723,,,,,,0,,0,0,,0,,0,20220909,0,,지동,1
9598,경기도 수원시 팔달구 지동 187-68번지,41115,13900,0,187,68,10841187194,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로108번길 16-4 (지동),,,,,0,4.11E+11,13901,0,16,4,,0,주건축물,108,64.67,59.88,199.11,171.45,158.75,11,벽돌구조,연와조,1000,단독주택,다가구주택(5가구),10,(철근)콘크리트,슬라브,0,5,10.2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,10,19960129,19960304,19960716,,,,,,0,,0,0,,0,,0,20220909,0,,지동,1
9604,경기도 수원시 팔달구 지동 189-4번지,41115,13900,0,189,4,10841168913,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로108번길 8 (지동),,,,,0,4.11E+11,13901,0,8,0,,0,주건축물,166,96.82,58.33,262.35,262.35,158.04,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택(5가구),90,기타지붕,"기타지붕,평스라브",0,5,10.5,3,0,0,0,0,0,262.35,0,0,0,0,0,0,2,23,20030315,20030512,20040525,2003,3770002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,지동,2
9605,경기도 수원시 팔달구 지동 189-6번지,41115,13900,0,189,6,10841183017,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달문로108번길 7 (지동),,,,,0,4.11E+11,13901,0,7,,,0,주건축물,446,258.69,58,653.04,653.04,146.42,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[15가구],10,(철근)콘크리트,평슬라브,0,15,9.8,3,0,0,0,0,0,0,0,0,0,0,5,58.83,1,11.5,20020226,20020313,20020927,,,,,,0,,0,0,,0,,0,20220909,0,,지동,6
9632,경기도 수원시 팔달구 지동 212-3번지,41115,13900,0,212,3,10841180215,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 377 (지동),,,,,0,4.11E+11,13901,0,377,,,0,주건축물,483,269.23,55.74,1367.82,1076.92,222.96,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"다가구주택[14가구], 근린생활시설",10,(철근)콘크리트,슬라브,0,14,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,19900731,,19910718,,,,,,0,,0,0,,0,,0,20220909,0,,지동,5
9633,경기도 수원시 팔달구 지동 212-4번지,41115,13900,0,212,4,10841177022,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 381 (지동),,,,,0,4.11E+11,13901,0,381,0,,0,주건축물,375,165,44,578.85,539.46,143.86,21,철근콘크리트구조,"R.C조, 연와조, 경량철골조",1000,단독주택,"근린생활시설, 주택",10,(철근)콘크리트,"슬라브, 경사지붕",0,3,14.8,4,1,0,0,0,0,0,0,0,0,0,0,0,4,46,19951121,19951123,19960314,,,,,,2,,0,0,,0,,0,20220909,0,,지동,4
9634,경기도 수원시 팔달구 지동 212-20번지,41115,13900,0,212,20,10841180678,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 375 (지동),,,,,0,4.11E+11,13901,0,375,,,0,주건축물,216,123.59,57.22,298.01,298.01,137.97,21,철근콘크리트구조,철골콘크리트구조,1000,단독주택,"단독주택,근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,1,15.05,3,0,0,0,0,0,298.01,0,0,0,0,0,0,2,23,20030820,20030904,20031222,2003,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,지동,2
9653,경기도 수원시 팔달구 지동 221-2번지,41115,13900,0,221,2,10841182019,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 371-1 (지동),,,,,1,4.11E+11,13901,0,371,1,,0,주건축물,397,192.99,48.61,1025.12,827.06,208.33,21,철근콘크리트구조,연와조,3000,제1종근린생활시설,"근린생활시설, 주택",10,(철근)콘크리트,"슬라브, 콘크리트",0,1,14.9,5,1,0,0,0,0,0,0,0,0,0,5,164.22,0,0,19911001,19911108,19921113,,,,,,0,,0,0,,0,,0,20220909,0,,지동,5
9667,경기도 수원시 팔달구 지동 222-4번지,41115,13900,0,222,4,10841177986,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 369-1 (지동),,,,,0,4.11E+11,13901,0,369,1,,0,주건축물,335,198.67,59.3,331.21,331.21,98.87,31,일반철골구조,철골조,3000,제1종근린생활시설,근린생활시설,90,기타지붕,경사판넬,0,0,7.6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20000927,20001006,20001117,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9684,경기도 수원시 팔달구 지동 225-19번지,41115,13900,0,225,19,10841174655,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 49-25 (지동),,,,,0,4.11E+11,13901,0,49,25,,0,주건축물,194,115.89,59.74,328.11,328.11,169.13,21,철근콘크리트구조,연와조,1000,단독주택,"주택[7가구], 근린생활시설",10,(철근)콘크리트,슬라브,0,7,10.1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19970106,19970423,19970705,,,,,,1,,0,0,,0,,0,20220909,0,,지동,2
9687,경기도 수원시 팔달구 지동 225-23번지,41115,13900,0,225,23,10841178746,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 49-23 (지동),,,,,0,4.11E+11,13901,0,49,23,,0,주건축물,158,94.39,59.74,271.29,182.84,115.72,19,기타조적구조,조적조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,슬라브,0,5,7.8,2,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19961230,19970308,19970709,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9692,경기도 수원시 팔달구 지동 225-32번지,41115,13900,0,225,32,10841183209,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 57-10 (지동),,,,,0,4.11E+11,13901,0,57,10,,0,주건축물,162,96.18,59.37,384.72,288.54,178.11,11,벽돌구조,RC조,1000,단독주택,주택(6가구),90,기타지붕,칼라아프팔트슁글,0,6,11.5,3,1,0,0,0,0,0,0,0,0,0,2,23.9,1,11.5,19970516,19970529,19981209,,,,,,0,,0,0,,0,,0,20220909,0,,지동,3
9695,경기도 수원시 팔달구 지동 225-37번지,41115,13900,0,225,37,10841170446,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 49-6 (지동),,,,,0,4.11E+11,13901,0,49,6,,0,주건축물,146,86.4,59.18,315.26,315.26,215.93,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,주택[3가구],10,(철근)콘크리트,경사슬라브,0,3,0,4,0,0,0,0,0,0,0,0,0,0,2,86.4,0,0,19970430,19970520,19990514,,,,,,1,,0,0,,0,,0,20220909,0,,지동,2
9696,경기도 수원시 팔달구 지동 225-39번지,41115,13900,0,225,39,10841169343,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 40 (지동),,,,,0,4.11E+11,13901,0,40,0,,0,주건축물,153,90.62,59.23,241.62,161.08,105.28,11,벽돌구조,연와조,1000,단독주택,주택5가구,10,(철근)콘크리트,슬라브,0,5,7.4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19930224,19940222,19940620,,,,,,0,,0,0,,0,,0,20220909,0,,지동,1
9701,경기도 수원시 팔달구 지동 225-44번지,41115,13900,0,225,44,10841169857,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 57-6 (지동),,,,,0,4.11E+11,13901,0,57,6,,0,주건축물,167,91.98,55.08,345.01,246.91,147.85,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,다가구주택(6가구),10,(철근)콘크리트,평스라브,0,6,10.2,3,1,0,0,0,0,0,0,0,0,0,2,30.57,1,11.5,19961014,19970423,19980202,,,,,,0,,0,0,,0,,0,20220909,0,,지동,3
9702,경기도 수원시 팔달구 지동 225-45번지,41115,13900,0,225,45,10841175433,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 57-4 (지동),,,,,0,4.11E+11,13901,0,57,4,,0,주건축물,146,83.49,57.18,326.04,242.55,166.13,21,철근콘크리트구조,RC및연와조,1000,단독주택,다가구주택(6가구),10,(철근)콘크리트,슬라브,0,6,10.2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,33.48,19961014,19970423,19980213,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9704,경기도 수원시 팔달구 지동 225-48번지,41115,13900,0,225,48,10841176556,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 57-11 (지동),,,,,0,4.11E+11,13901,0,57,11,,0,주건축물,120,71.9,59.92,97.64,97.64,81.37,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[2가구],10,(철근)콘크리트,콘크리트스라브,0,2,7.5,2,0,0,0,0,0,0,0,0,0,0,1,11.5,0,0,20001117,20010222,20010514,,,,,,0,,0,0,,0,,0,20220909,0,,지동,1
9710,경기도 수원시 팔달구 지동 225-54번지,41115,13900,0,225,54,10841183159,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 55 (지동),,,,,0,4.11E+11,13901,0,55,0,,0,주건축물,154,110.17,71.54,172.29,172.29,111.88,11,벽돌구조,연와조,1000,단독주택,단독주택(다가구주택 2가구),10,(철근)콘크리트,슬라브,0,2,6.75,2,0,0,0,0,0,172.29,0,0,0,0,0,0,1,11.5,19791115,,19800911,,,,,,0,,0,0,,0,,0,20220909,0,,지동,1
9712,경기도 수원시 팔달구 지동 225-56번지,41115,13900,0,225,56,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 60 (지동),,,,,0,4.11E+11,13901,0,60,,,0,주건축물,156,92.61,59.37,290.78,290.78,186.4,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택(6가구),10,(철근)콘크리트,경사지붕,0,6,15.12,4,0,1,0,0,0,290.78,0,0,0,0,4,50,2,25,20200515,20200601,20210407,2020,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,VII-0.170g,지동,6
9713,경기도 수원시 팔달구 지동 225-63번지,41115,13900,0,225,63,10841173039,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로365번길 7 (지동),,,,,0,4.11E+11,13901,0,7,0,,0,주건축물,195,115.36,59.16,315.78,315.78,161.94,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[7가구],10,(철근)콘크리트,평슬라브,0,7,8.2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20020319,20020401,20021007,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9715,경기도 수원시 팔달구 지동 225-65번지,41115,13900,0,225,65,10841171270,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로365번길 3 (지동),,,,,0,4.11E+11,13901,0,3,,,0,주건축물,155,92.09,59.41,266.7,266.7,172.06,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택(5가구),10,(철근)콘크리트,(철근)콘크리트,0,5,9.5,3,0,0,0,0,0,266.7,0,0,0,0,0,0,2,23,20030630,20040207,20040701,2003,3770002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,지동,2
9716,경기도 수원시 팔달구 지동 225-66번지,41115,13900,0,225,66,10841173740,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로365번길 1 (지동),,,,,0,4.11E+11,13901,0,1,0,,0,주건축물,155,92.67,59.79,272.55,272.55,175.84,21,철근콘크리트구조,라멘조및조적조,1000,단독주택,"주택[3가구], 근린생활시설",10,(철근)콘크리트,슬라브,0,3,10.8,3,0,0,0,0,0,272.55,0,0,0,0,0,0,2,23,19960805,19970319,19970818,,,,,,2,,0,0,,0,,0,20220909,0,,지동,2
9717,경기도 수원시 팔달구 지동 225-67번지,41115,13900,0,225,67,10841182402,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 361-2 (지동),,,,,0,4.11E+11,13901,0,361,2,,0,주건축물,173,101.02,58.39,273.36,273.36,158.01,21,철근콘크리트구조,라멘조및조적조,1000,단독주택,"주택[3가구], 소매점",10,(철근)콘크리트,슬라브,0,3,9.8,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19960806,19970319,19970712,,,,,,1,,0,0,,0,,0,20220909,0,,지동,2
9722,경기도 수원시 팔달구 지동 225-73번지,41115,13900,0,225,73,10841179448,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 361-11 (지동),,,,,0,4.11E+11,13901,0,361,11,,0,주건축물,129,77.34,59.95,289.53,212.19,164.49,11,벽돌구조,"벽돌구조, 경량철골조",1000,단독주택,단독주택[7가구],90,기타지붕,판넬지붕,0,7,11.1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19960508,19960513,20021011,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9724,경기도 수원시 팔달구 지동 225-75번지,41115,13900,0,225,75,10841170098,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 361-7 (지동),,,,,0,4.11E+11,13901,0,361,7,,0,주건축물,147,84.1,57.21,247.66,247.66,168.48,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택(11가구),10,(철근)콘크리트,"(철근)콘크리트,박공슬래브",0,11,9.64,3,0,0,0,0,0,247.66,0,0,0,0,0,0,2,23,20030602,20030714,20040630,2003,3770002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,지동,2
9726,경기도 수원시 팔달구 지동 225-77번지,41115,13900,0,225,77,10841174988,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 361-3 (지동),,,,,0,4.11E+11,13901,0,361,3,,0,주건축물,176.02,105.48,59.93,305.74,305.74,173.7,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택[4가구], 제1종근린생활시설",10,(철근)콘크리트,평슬라브,0,4,8.6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20010602,20020314,20020529,,,,,,1,,0,0,,0,,0,20220909,0,,지동,2
9732,경기도 수원시 팔달구 지동 225-85번지,41115,13900,0,225,85,10841174437,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 355-9 (지동),,,,,0,4.11E+11,13901,0,355,9,,0,주건축물,158,91.38,57.84,326.67,240.35,152.12,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택[13가구],10,(철근)콘크리트,평슬라브,0,13,9.9,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,20021211,20030116,20030528,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9751,경기도 수원시 팔달구 지동 225-111번지,41115,13900,0,225,111,10841179956,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 359-1 (지동),,,,,0,4.11E+11,13901,0,359,1,,0,주건축물,177,104.76,59.19,296.51,296.51,167.52,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(4가구),근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,4,9.55,3,0,0,0,0,0,296.51,0,0,0,0,0,0,2,23,20030630,20040220,20040524,2003,,,1101,신축허가,1,,0,0,,0,,0,20220909,0,,지동,2
9752,경기도 수원시 팔달구 지동 225-112번지,41115,13900,0,225,112,10841170030,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로 355-2 (지동),,,,,0,4.11E+11,13901,0,355,2,,0,주건축물,179,106.34,59.41,290.49,290.49,162.28,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"다가구주택(3가구),근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,3,9.6,3,0,0,0,0,0,290.49,0,0,0,0,0,0,2,26,20030315,20040213,20040531,2003,3770002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,지동,2
9761,경기도 수원시 팔달구 지동 226-1번지,41115,13900,0,226,1,10841185704,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 35-10 (지동),,,,,0,4.11E+11,13901,0,35,10,,0,주건축물,158,92.87,58.78,249.51,169.82,107.48,11,벽돌구조,연와조,1000,단독주택,다가구주택(5가구),10,(철근)콘크리트,슬라브,0,5,8.57,2,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19950429,19950517,19951222,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9762,경기도 수원시 팔달구 지동 226-2번지,41115,13900,0,226,2,10841183181,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 35-8 (지동),,,,,0,4.11E+11,13901,0,35,8,,0,주건축물,158,93.36,59.09,250.11,170.23,107.74,11,벽돌구조,연와조,1000,단독주택,다가구주택(5),10,(철근)콘크리트,슬라브,0,5,8.57,2,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19950429,19950517,19951222,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9763,경기도 수원시 팔달구 지동 226-3번지,41115,13900,0,226,3,10841184447,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 35-6 (지동),,,,,0,4.11E+11,13901,0,35,6,,0,주건축물,152.94,89.07,58.24,243.81,162.54,106.28,19,기타조적구조,조적조,1000,단독주택,주택(5가구),10,(철근)콘크리트,평스라브,0,5,9.9,2,1,0,0,0,0,243.81,0,0,0,0,0,0,2,23,19940504,19940511,19940902,,,,,,0,,0,0,,0,,0,20220909,0,,지동,2
9764,경기도 수원시 팔달구 지동 226-4번지,41115,13900,0,226,4,10841185211,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로339번길 37 (지동),,,,,0,4.11E+11,13901,0,37,0,,0,주건축물,151.71,89.88,59.24,227.91,142.71,94.07,11,벽돌구조,시멘트벽돌조,1000,단독주택,다가구주택(5가구),10,(철근)콘크리트,평스라브,0,5,9.8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19940224,19940404,19940722,,,,,,0,,0,0,,0,,0,20220909,0,,지동,1
9769,경기도 수원시 팔달구 지동 228-3번지,41115,13900,0,228,3,1.00E+21,1,일반,2,일반건축물,경기도 수원시 팔달구 세지로377번길 31 (지동),지동 228-3 단독주택 (이원환),,,,0,4.11E+11,13901,0,31,0,주건축물제1동,0,주건축물,189,113.18,59.88,253.04,253.04,133.88,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,4,11.6,3,0,1,0,0,0,253.04,0,0,0,0,4,50,0,0,20211229,20220329,20230411,2021,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20230417,1,VII-0.1848g,지동,4
9770,경기도 수원시 팔달구 지동 228-4번지,41115,13900,0,228,4,10841188013,1,일반,2,일반건축물,경기도 수원시 팔달구 창룡문로94번길 3 (지동),,,,,1,4.11E+11,13901,0,3,0,,0,주건축물,155,72.28,46.63,72.28,72.28,46.63,19,기타조적구조,조적조,1000,단독주택,주택,20,기와,"기와, 샌드위치판넬",0,1,0,1,0,0,0,1,23.79,0,0,0,0,0,0,0,1,23.79,19740308,        ,        ,,,,,,0,,0,0,,0,,0,20220909,0,,지동,1
